,rating,restId,text,type
1290,3.0,QQ4763IteaX73s6-1d68dw,Food was mediocre. Roasted Brussel sprouts lived up to the reviews & were good. Salmon dish not worth the price. Very disappointing. Wine was reasonably priced for happy hour & the brand offered. Bartender wasn't the friendliest or the most attentive. Not sure I'd return,newamerican
1291,3.0,QQ4763IteaX73s6-1d68dw,"Some good and some bad.   Overall, I'd go back, but I wouldn't pick it.   

The good...
- The rooftop area is good on a nice day.  They have a shade sail and it's a relaxing space.  One walk up window for drinks and a limited food menu up there.   
- The service overall was good.  The rooftop lost my tab, but when I asked if I could just take care of it downstairs with my dinner tab, she said yes.  Nice and easy.  I reminded the downstairs service at the beginning and end of the meal, but it never appeared on my bill.  She finally came around and just said it was on the house.  No problem there!   
- The decor.  The industrial theme is well done and the place has a nice feel to it.   

The eh...
- The food.  This was the main reason that it got downgraded.   The Korean wings were syrupy sweet - way too sweet.  Nice spice level, but so sweet.  Same with the salad I ordered.  It was huge and had a ton of toppings, which I loved; but again, it was very sweet.  
- The menu.  I had looked on Eliza's website and picked out what I wanted to order, but the new menu didn't have either of those things.  If you are gonna put it out there, make sure it's right.   
- Signage.  Am I allowed to park in the lot?  No idea.  Is this unmarked side door what I'm supposed to use for the restaurant?  No idea.  Rooftop bar?  Total guess.   Improvement needed there for sure.",newamerican
1292,3.0,irsqHZvvMdwK5iM3mFZ5Pg,"Salty Sizzling Steak Marriott Midnight Meal - IMRAN™
I had not been to Pittsburgh since last century. It was around the same time of year around 1997. Landing there this time on a late night flight meant I didn't get to see much on the ride to the downtown Marriott there. I checked in just before the last call for the hotel's restaurant.
I was exhausted from an all nighter because I had a flight cancellation from Tampa to New York around 4am. So I had to scamper to continue my meetings remotely. 
It was supposed to be a Tampa-New York early morning flight and a New York-Pittsburgh evening flight. But I had to get the last available flight after my meetings. And it was a Tampa-Pittsburgh flight with a change of planes in Atlanta. 
I hate connecting flights. With one hour connections you barely make it from one gate to the other, as happened on my outbound flight. On the return I ended up at Atlanta airport for four hours waiting for a delayed connection. It just adds unneeded drama or life-sucking time-wasting delays. 
In any case, I got to the Pittsburgh Marriott City Center. I had not even had time for a proper lunch. I avoid heavy meals late at night, especially near midnight when I have to up at 6 am for 7 am meetings. However, at the Marriott the menu choices were limited. But at least they had a place open. 
Since childhood I've been too much of a red-meat lover. So I ordered this filet mignon with crab cake, veggies, and mashed potatoes. 
Much that the meat and meal could be rated as great, and much that I'm grateful for every meal, fancy or otherwise, I'm blessed to have, I have to warn you -- this steak must have been marinated in a salt mine! 
I could literally feel my blood pressure rising from the salt intake.  But there was no time to ask for a change, so I imagined it was a chef special recipe that made it so salty.  I'd definitely order this again but hope someone there pays attention to the salt thrown in the meal.

© 2019 IMRAN™",newamerican
1293,3.0,irsqHZvvMdwK5iM3mFZ5Pg,It's perfectly adequate.  The food was good.  Reasonably priced.  Fast because we were returning to a meeting upstairs.  Reasonably priced.,newamerican
1294,1.0,irsqHZvvMdwK5iM3mFZ5Pg,"OMG sat down to have a glass of wine and the charcuterie offered. Absolutely disgusting.  2 stacks of Giant Eagle sandwich meat (sorry GE, your sandwich meat is better)and grated cheese. A wine bar ??  Will never return. Am a local not a traveler. Very poor for a city that is doing great things with food. DISG",newamerican
1295,5.0,irsqHZvvMdwK5iM3mFZ5Pg,Great food and location. Friendly staff and excellent menu. The steak was the best. Great additional to the Marriott,newamerican
1296,4.0,irsqHZvvMdwK5iM3mFZ5Pg,"I really liked this place and was surprised by the reviews.  It's definitely upscale...I felt a little out of place in my sweaty jeans and tee-shirt.  But hey, it was a cool place to come into after the parade.  
The service was great and the staff turned the channel on the tv for us.  My husband had the mushroom truffle burger which he is still raving about 2 weeks later.  I had the cobb salad which was excellent!  The presentation on it was fancy (once again referring to my jeans and tee shirt) but I loved it.  It was a little pricey, but what would you expect from a Marriott restaurant?  I would definitely go back.",newamerican
1297,5.0,SHiJlYdxQmJur3i-gLf9MQ,Great spot on Forbes! Red Ring has the best poutine in Pittsburgh! Quite a surprise and my new favorite lunch spot in the city!,newamerican
1298,1.0,SHiJlYdxQmJur3i-gLf9MQ,"We frequent the Red Ring before many events at PPG Paints Arena.  Last year my debit card was hacked moments after I paid the bill (with little to nothing done by management) and last night was the doozy.

I was there with my son-in-law before the Pens home opener and we both ordered wings.  When they came out we bit into them and very cold and bloody.  Yikes!  Our server came over and immediately took them back and offered to get us a second order which we agreed.  About 15 minutes later our order came out and yikes again.  Piping hot on the outside but cold and bloody on the inside.  

This time I got up and went to our server and asked for the check.  When she first gave it to me we were charged for the wings, and I asked her to seek out a manager.  She came back to our table with a revised bill, apologized, then went back to her station to chat it up with her cohorts.

There are plenty of options and places to eat and think we'll skip the Red Ring.  Go Pens!",newamerican
1299,4.0,SHiJlYdxQmJur3i-gLf9MQ,"Another great option for lunch down near the Arena just down from Duquesne. I wasn't sure what to expect walking in but this place was setup pretty nice and looks to be a bit higher class than I thought it would be being this close to campus. They had a lot of good lunch options including burgers, sandwiches and salads. Most come with an option of fries or homemade chips which I highly recommend. The chips come with a great French onion dip.

We ordered the Nachos and Soft Pretzels as appetizers and these both came out quickly. Both were excellent! The Pretzels were well made and super soft with a good cheese sauce while the Nachos came with chicken, baked on cheese along with fresh veggies including fresh chunks of avocado and raw jalapeño.  There was plenty to share and a table of five didn't finish them all.  For my entree I went with the Cheesesteak which didn't disappoint!  The horseradish/A1 combo was simply fantastic!  It was a large portion and had to be cut in half to easily eat. I already mentioned the chips/dip but it's worth saying again so make sure to try them.

The service was fine. Nothing over the top. She seemed friendly enough but didn't really go out of her way even though we were one of two tables at the time.  We did all have a laugh and point out that I was the only one not to receive a refill. I'm also the only one who got water. If you are paying for your drink, I guess it's a one time only deal haha!  

I'd like to come make and check out their dinner and night life. There bar looked pretty stocked and they had a decent amount of TVs for games and such. Curious if they do any music nights or anything.  Definitely check it out when in the area.",newamerican
1300,3.0,SHiJlYdxQmJur3i-gLf9MQ,"We stopped by before the Metallica concert at PPG paints for some drinks and appetizers. It's in the perfect location for the venue, just a block away. Although it was packed, I think we got there late enough where some people were leaving for the show because we got seated right away. They were selling Metallica's ""Enter Night"" pilsner, which was cool, but they sold out really quickly. 

We ordered some nachos, buffalo chicken dip and a couple of drinks. Everything came out really quick, but also tasted that way. The food was ""meh"", really nothing special. Not much flavor. My friend got one of the drink specials with Tuaca and she said it was super sweet. I just got a simple Jameson and water, so mine was as expected.

Our waitress was really nice (even with the busy atmosphere) and took our order really quick, but when it came time for the check, we sat around for a while scanning the room looking for her.

Overall, everything was pretty average. I wouldn't tell you not to go there, but just keep it simple and don't go expecting an awesome meal.",newamerican
1301,3.0,SHiJlYdxQmJur3i-gLf9MQ,"I can't believe I'd never reviewed the Red Ring. I used to LOVE this restaurant. It's close to the arena, the service is always very friendly, the food is decent, etc.

THEN, the female manager started interacting with us and I just haven't liked the place since. The service is still friendly and food is still okay, but the rude manager really makes an impact - especially since she encourages bad seating processes.

Once, we were going to have a party of 3 and were seated at a table for 6, though the restaurant was mostly empty and there were PLENTY of tables that seated 4 (our friend had to cancel, so we moved to a table of 4 knowing there would be only 2 of us and the table was used for a party of 5 later).

MANY times, we've been there with parties of 4 when they wouldn't seat us at a table for 6, since they think there may be a bigger party coming in later - they'd have tons of people waiting for tables and lots of available tables, but be unwilling to sit parties together (as they do in some busy bars that have poor table layouts) or sit a smaller party at a larger table. They do the same thing when there are 2 people and a bunch of tables that seat 4. We've been seated and gotten through our whole meal while couples waited to be seated, though there were empty tables. Kinda crazy that they would rather LOSE MONEY than seat people.

I've seen other reviews mentioning this female manager, which doesn't surprise me, since she has been rude 100% of the time we've dealt with her and we used to go to the Red Ring a lot more. We've gotten more and more annoyed with the management and tend to choose other restaurants so we don't have to deal with her.

The mac & cheese is cold 99.99% of the time when you first get it (one time it was warm - I almost passed out from shock). I'm not sure how they prepare it, but whatever they do, it'll sometimes have steam coming off, but it's always cold. Knowing this, I touch a noodle with a finger as soon as I get it and send it back to be warmed up. Usually, this is not an issue. The waiter/waitress or male manager takes it back to be heated, apologizes, etc. A couple times, our food has been delivered by the female manager. On those occasions, she has actually argued with me (though she SAW me touch the noodles with my finger to see if it was warm or not). Even if I had no feeling in that finger and I happened to be incorrect (not the case), I see no reason for a manager to argue with me over my food. We keep hoping he'll move on to another restaurant and give the Red Ring a try again occasionally. I read a review that said they're managed by Aramark, which surprised me, since Aramark tends to be a smart company and it doesn't seem like they'd want a manager who's always rude and chooses empty tables over tables with people at them so often. 

I've tried to find out how to contact the district manager (or even store manager if it's not the rude female manager), but I've had no luck. I've asked to speak with the male manager about the issues with the rude manager a couple times, but he's normally been too busy helping out, since we only go there before Penguins games. (I've had a good interaction with him over other issues earlier in our history with the Red Ring and think talking to him might be useful.)

If you decide to go there, get there well before any event, so you can be seated without issues. If you have any issues, try to get the male manager, since the only female manager we've seen there will NOT care at all and will probably just upset you more. 

The food is still decent and all the wait staff we've ever dealt with has been very friendly. If you don't have to deal with the female manager at all, I think the Red Ring is decent (I'd rate it a 4). If you do, I'd rate it a 1 at best. Good luck!",newamerican
1302,4.0,7J4yrdfestwRJJa9XLey-Q,"Fairlane has a nice menu of American style entrees and sandwiches and boasts a very large beer menu. I ordered the cheese board and pickle plate to split and the diner burger. The cheese board was very fun and came with 4 or 5 cheeses all with a special pairing for each cheese (jams, nuts, chocolate, mushrooms, etc). The cheeses were all good and it was a very nice touch. I though the pickle place was going to be a variety of pickles, but it was a variety of pickled vegetables (peppers, cauliflower, carrots, etc) so I was a little disappointed but that was on me. 

The burger was delicious. It was big, it was juicy, it was fresh, it was everything you would want when ordering a diner style burger and would definitely get again with a nice cold beer.",newamerican
1303,2.0,7J4yrdfestwRJJa9XLey-Q,"This was my third time at Fairlane.  The first was shortly after they opened, and each time I've gone it has gotten worse.  On our first visit, my husband and I sat outside and shared a couple of appetizers, several drinks, and each had an entree.  The service, although slow, was friendly, and we both quite enjoyed the food.  (I can't quite remember our order, I know it was a gem salad, a burger, and the Kho Soi)   I remember the drinks were creative and yummy!   

Our second visit was for the fried chicken night with a group of friends.  Our food that evening was just okay.  I am a bit biased as I judged Fairlane's fried chicken night off of  Kaya's (Strip District) Thursday night fried chicken night and it came up lacking.  However, the drinks were still on point and we had a nice evening. 

My third (and final) visit, was this past Wednesday with my father.  We arrived around 6:30 to a mostly empty restaurant and were seated in a very dark corner next to the pitch black party room.  Our waitress on this night was not particularly friendly.  I inquired about happy hour specials and was curtly informed that they were for the bar only and that they were over at 7....okaaay...at this point, I just stuck with water.  We both ordered the burger.  Now, normally when I go out with my Dad we like to have an appetizer and a couple of drinks before our meal, however, there was an unfriendly vibe that we both picked up on and just wanted to eat and go.  When the burger arrived (which, btw, I raved about to him from our first visit) we were overwhelmed with the size and presentation.   It was huge, looked delicious and came with a heaping mound of fries!   However, at first bite of the burger, we both were disappointed.  There was an odd seasoning (juniper, perhaps?) that we both found to be strange.  We picked around the burger, ate some fries and the house smoked bacon.  The rest of our meal was packed up for our dogs! 

As this restaurant is walking distance to my house, I would love to come back and give it another go...however, I think that the overall vibe and unfriendliness on our last visit will have me going elsewhere.",newamerican
1304,5.0,7J4yrdfestwRJJa9XLey-Q,"What a wonderful surprise! We just had an amazing brunch at Fairlane and we're looking forward to coming back for dinner very soon.

I had the best French Toast I've ever had, and my husband had what he called the best Corned Beef Hash he's ever had. We ate at the bar and had a excellent service (along with some great cocktails). 

We highly recommend visiting Fairlane.",newamerican
1305,4.0,7J4yrdfestwRJJa9XLey-Q,"I am so excited this place is right down the street from me... Really because it's such delicious food (and the bottle shop, we'll get to that later). 

I came for brunch and was so pleasantly surprised. Upon first glance at the menu, I was worried there wouldn't be much that was gluten free for me, but the server checked and I was good to go with the frittata or tomato and burrata. I do LOVE that tomato dish normally, but knew I'd be hungry after an hour if I just ate that, so opted for the frittata and ordered a side of breakfast potatoes. 

The frittata was so tasty and had this nice crispy top to it that I thoroughly enjoyed. The breakfast potatoes were good, but I didn't realize there was an aioli hidden on the side of the dish until over halfway through. Aioli is the best, so I'd love to see more added to the dish, as it was just a little dollop. 

My only two critiques are the potatoes could have used just a tad more seasoning and maybe slightly crispier (with more aioli). The frittata was great. Now I realize I am a complete and total snob with tea, but they carry Lipton. For such a beautiful space, I'd say is elevated American fare, I'd offer a little more upscale tea... or why not go local and carry Gryphon's (my fave tea in the city!). I realize I'm ridiculous though, so just a small suggestion, because really all I want is the wine. Speaking of... 

They have a decent sized bottleshop with wine and beer on the other side of the restaurant. You can even fill up growlers to go from their tap selection. The wine cooler is what entices me. The selection looked awesome and I can't wait to dive into that when I'm not pregnant! 

I will for sure be back to check out dinner and the adult bevvies. Service was friendly and the space is so beautiful, it's the perfect setting!",newamerican
1306,2.0,7J4yrdfestwRJJa9XLey-Q,"The food and atmosphere are mediocre at best. We didn't eat anything that would precipitate another visit. The service distinctly middle of the road as well. We asked for a side of fries for our three year old. Our waitress said she would have to ask the chef if he would accommodate our request. Is this le bernardin? Seems a bit silly for a suburban restaurant in the middle of a family centric area.


That said, the prices are disproportionately high. $15 for a so-so play of beets is a bit steep. If you're in the area of the Beverly shops, Io is definitely the better bet.",newamerican
1307,5.0,3H1I31BQeHO017Sg92Cbow,"The stout was smooth but not creamy, with good coffee flavor. Do try if you like stouts

Crowded and popular hangout ..",newamerican
1308,4.0,3H1I31BQeHO017Sg92Cbow,"Very hipster bar with thoughtful drink menu, music, and decor. Bigger than it looks and you can generally find a seat, even on busy nights. Also, there are tables on the sidewalk for drinking in nice weather. 

Of course, with the fancy beer selection and vinyl playlist, you get some high prices. Still, the atmosphere is perfect for getting together with friends - not too loud and something for everyone.",newamerican
1309,5.0,3H1I31BQeHO017Sg92Cbow,"I had a very nice time at the Independent! Staff was nice as was the atmosphere. The seats outside were packed on such nice night but there was space inside and at the bar. The drinks list was a good length; a variety of choices without being overwhelming. I ordered the aviation; a drink I was happy to see on the list as it is one of my favorite cocktails and sometimes bartenders don't know how to make it or have all of the ingredients. It was good but a bit heavy on the lemon. I also ordered the baby eggplant which was very nice! Definitely an appetizer not a main even though they group all of the savory food options together. The food and drink was a bit pricey (especially some of the beer options) but expected from such a local and ""hipster"" establishment.",newamerican
1310,5.0,3H1I31BQeHO017Sg92Cbow,"A hidden gem! I came here yesterday for a Galentine's meal with my friends and was pleasantly surprised to find that the food was DELICIOUS. 

It's important to note that the restaurant is sectioned into two parts: a standing bar, which you walk into at first, and a sit down table area. When my friend first walked in to snag a table, she thought had walked into the wrong place since she was the youngest one there at the bar. However she was soon escorted to the seating area. This area had walls covered in what seemed like vintage framed posters- with a twist. The table itself was nicely decorated with flowers and intimate candle lighting.

We decided to order the steak $26, sweet potato ravioli $19, and fried chicken bucket $30 (recommended for two but we shared for three). We also got their pork meatballs $6 and Brussels sprouts $9. I have to say the meatballs were tender- fantastic- and the Brussels sprouts sweet but crispy. I'm not the biggest fan of Brussels sprouts but these were worth it. The ravioli tasted like a savory dessert and the chicken was very crispy. It had been dusted with seasoning and served with a side of mashed potatoes and coleslaw. 

The waitress was kind and came to check up on us/refill our water many times. We didn't order any drinks, but the meal itself was satisfying enough. I will say that the food is pricy. A $$$ kind of place. Also, the drink menu is definitely longer than the main menu. But overall, I enjoyed the atmosphere, decor, and food of this restaurant. I would come back again!",newamerican
1311,3.0,3H1I31BQeHO017Sg92Cbow,"I love the cocktail selection (I'm not a beer drinker), the ambiance and the food is excellent. I have now been there a few times and the ONLY reason I'm giving this place 3 stars is because the servers here could be much more personable. Each time I am hoping it's a different experience from the waitstaff. They practically ignore you and barely smile. It's a real shame because if it weren't for that, I'd prob go here more regularly and give it a much higher rating.",newamerican
1312,4.0,88wGoNiuZlUxpyeUhwb5hQ,"3.5.  ate on the porch and had to move due to cigarette smoke.  Yuck. Almost $100 for two without drinks or dessert was more than anticipated or what I thought the meal was worth.

Chips and mango salsa was good but untraditional.  Wife got seabass which was a very small serving but very nicely presented.  Rissotto side dish with peas was very good.

I had a seafood pasta with shrimp.  Good not great.

Not sure I'll be back.  Aspinwall pricing I guess.",newamerican
1313,4.0,88wGoNiuZlUxpyeUhwb5hQ,"First time visiting.   Went for an early Saturday dinner.  Sat outside on the porch which was nice.  Good atmosphere. 

We both had the Chicken Marsala.    The food was prepared excellently, paired with three half red potatoes and sugar snap peas.   

The service was attentive and quick.   

The only downside is the prices seem a bit on the high side.   

Will definitely be back for another visit.",newamerican
1314,1.0,88wGoNiuZlUxpyeUhwb5hQ,"I wanted to like this place. Ambience nice. Ate outside. Beautiful evening but.... service was poor and food items were overpriced.  I asked the waiter a few questions about items on the menu due to dietary restrictions. Not helpful at all. Yes or no answers. Didn't engage at all or try to make a recommendation so I took a chance. Ordered the
 ""lighter fare"".   3  small scallops ... 16 dollars. Nothing with it. Ordered side salad. Tasted prepackaged. Meal was mediocre at best!",newamerican
1315,5.0,88wGoNiuZlUxpyeUhwb5hQ,Went to Luke and Mikes Front Porch last night for a Birthday celebration. I have been looking for a place with Virginia Spots on the menu. I have not had them since the 70's. You don't see them often. They were fantastic. The crumbs and butter on them were great. I was very pleased. It was just as I remembered. Compliments to the chef. I also enjoyed the Key Lime pie another specialty of Luke's and Mikes,newamerican
1316,2.0,88wGoNiuZlUxpyeUhwb5hQ,I was here a couple years ago. My memory was of a good experience but this time around not so much. I don't remember the high prices for very small portions. The shrimp with risotto was over $16 and had maybe 3/4 cup risotto and four small shrimp. Calamari skewers were over cooked as well. The young waitress we had was not attentive. Won't be back.,newamerican
1317,5.0,QGPQp5VsRcP5Ma0ekCgj2Q,"NU has quickly become a go-to brunch spot for us because of how incredible the food and service are. I'm almost embarrassed of how often we have brunch at NU during the weekend. 

My favorite dish is the LEO- lox, eggs, and caramelized onions with caper cream cheese. It's simple but divine. The NU Benny is a delightful twist on Eggs Benedict with your choice of breakfast meat and light flavorful Hollandaise. The Reuben is a hit with my partner. 

The nosh bar is a delightful spread of house-made mini bagels, macaroni and cheese, greens, challah bread pudding, Israeli salad, blueberry kuchen and more. They'll also bring out liver spread for you if you're inclined. 

The wait staff are great and make you feel right at home. They're speedy but don't make you feel rushed. 

We've taken a preschooler, a picky eater, and a brunch snob here. Everyone was happy. There's a kids menu and you can't go wrong with the Goy--slab bacon and eggs to order. 

Check out NU if you're looking to elevate your brunch. Life pro tip: it's BYOB. Bring some bubbly and make a next-level mimosa with their fresh OJ.",newamerican
1318,4.0,QGPQp5VsRcP5Ma0ekCgj2Q,"You got $20 for breakfast? Come here! It'll be well worth your while. 

Next door is Pamela's, which is great, but obviously very crowded! You can just walk into here through the Pamela's entrance, and when you do, it's so much less crazy. Lots of tables, friendly waitstaff, colorful interior. It's gorgeous! 

When ordering, in order to get the ""nibble 'n' nosh"" mini buffet bar, you have to order an entree. Though considering how delicious the stuff was, it's not a mini buffet bar! If you're trying to diet and watch your portions, I don't recommend sitting directly next to it (which I did)! Mini-bagels, coconut shrimp, stewed tomatoes....as well as the traditional cut fruit and some lovely little desserts (blueberry walnut cake, apple walnut ""kurchen"", and choc chip cake bites). Everything is bite sized and worth a try, though the bagels are a little tougher. I think that's traditional for this kind of bagel. 

I ordered the ""Nu Benny"" with lox and with the hollandaise on the side, the last option which I highly recommend! The food came out within 10 minutes of my ordering, which you'd expect when it's not as busy. Fantastic service, great food! They offered me chopped liver, which, unlike the old saying goes, is actually fantastic. I've never had it before. And they make it in house. 

The Nu Benny was delicious, and I do not recommend salting or peppering the eggs-there's already so much flavor in the whole thing, at least with the lox. Some hot sauce could enrich the taste, in moderation! It's your typical bagel lox with a bit more deliciousness added! No cream cheese came with it, though I think it worked well regardless. 

Overall, great experience! I didn't like that I was charged $3.00 for the tea, but that's partly why I usually stick to water! Give this place a try. I double dog dare you!",newamerican
1319,4.0,QGPQp5VsRcP5Ma0ekCgj2Q,"I don't give 5 stars often, but I debated it for this restaurant.  I am not going to get into a rant about Pamela's Diner.  It has its role in the Pittsburgh restaurant scene.  This being said, I do not understand why most people would wait in line at Pamela's when there is this gem right next door, with no wait.

First off, the nosh table (a buffet style table included with all the entres). Oh em geee... as any carb lover knows, bagels are fantastic.  You want to know what is better? Homemade bagels that as fresh and still a bit warm.  Chewy, tasty, fluffy clouds of reasons why I need to run on the treadmill every day.  Add to that potato latke, coconut shrimp (which I am allergic to, but hear is very good) and an assortment of deserts, salads, spreads, and breads. You might fill up on the nosh before your meal arrives (I often do).  Yet somehow I am also able to find that second stomach, you know the one used for to make space for ice cream after a large meal, to enjoy my entree.  I enjoyed the Reuben, super flavorful, fresh, and warm.  The meat was quality, the sauerkraut delicious, and everything was in balance.  I also had a bite of the brisket, and boy was it tasty as well.

Our service was great and attentive and the patio lovely.  Highly recommended!",newamerican
1320,5.0,QGPQp5VsRcP5Ma0ekCgj2Q,"I was planning to go to Pamela's for brunch which I have been to several times before but they were very busy and I was on a schedule that day.  I saw that Nu next door had some open seats and look nice inside so I thought I would give it a try and I'm so happy I did.  Now I honestly don't know why everyone waits an hour or more for Pamela's when this wonderful brunch place is right next door!  My favorite part was the ""nosh table"" which was included with any brunch entree and included several savory and sweet items, including coconut shrimp, haluski, biscuits, desserts, homemade mini bagels, etc. They also bring out cream cheese, sour cream and pate to go with the various bread items.  I ordered the Leo for my entree which was house cured lox, scrambled eggs, and cream cheese with scallions and it was so delicious! The service was excellent and very personable.  The waitress talked about how invested the owner is in her business and how she makes everything thoughtfully from scratch.  The brunch items are definitely more savory oriented with fewer vegetarian options, so some people may find options they prefer at Pamela's with their hotcakes, but for those who love egg-based dishes, definitely check this place out! The prices were also excellent for the quality and amount of food you get.",newamerican
1321,5.0,QGPQp5VsRcP5Ma0ekCgj2Q,"Oh MY GOODNESS!!! This is THE BEST brunch spot  we have ever found. I almost hate sharing this little secret. If your a foodie, this place is excellent for brunch. We've tried their shakshouka, their beef dip sandwich, their Reuben, eggs Benedict, and their nosh table is to die for. They have excellent sautéed greens, bagels, shrimp, latke balls. I can't say enough nice things about this place. Their customer service is superb! We try to go here at least monthly.",newamerican
1322,4.0,kT9SuRVTapbDgFGMcg1Rqg,"The owner is so so sweet here and always makes sure to walk around and check on everybody. The drinks are a little pricey. We all really liked our food. We wished the tacos had a little more fish, it seemed like majority lettuce. the fries are really really good!! i really enjoyed the spicy chicken wrap, it's not too spicy where you need to chug water but spicy enough to have good flavor. this was my second time coming here and i will continue to come here with my family",newamerican
1323,1.0,kT9SuRVTapbDgFGMcg1Rqg,"This place has a nice chill environment, but the food is horrible. I would never come hack here.

The wings were small and dried out, carrots were out of the baby carrots out of the bag, and wet too. 

Burger was dry, should have went to McDonald.",newamerican
1324,3.0,kT9SuRVTapbDgFGMcg1Rqg,"Like the food.  Like the service.  But...that bathroom.   

So we live in Squirrel Hill and stop by this place fairly frequently.  They do a good burger and a good brunch.   And I appreciate that I can swap out the side for sweet potato fries or tater tots.  Wine is a buck too high for the selections, but even that is fine.   Service is always friendly and efficient enough.   

So why three stars?   The ladies bathroom is just plain gross.  It really makes me not even want to eat there.   There is dark grime everywhere.  It honestly looks like it hasn't had a good deep-clean in a decade or more.    I stopped by with some family from out of town the other day and I cringed when she said she had to use the restroom.  Take a little pride in your space folks - cleanliness counts.",newamerican
1325,3.0,kT9SuRVTapbDgFGMcg1Rqg,"I have been to Murray Avenue Grill a few times now and have the same feeling each time. It is fine, but not a place I am dying to get back to anytime soon. 

The food is good, but nothing really stands out about it. It is your typical America fare bar food that comes with a side of fries (maybe the best food they have). I generally just get a wrap or a burger. 

They do have a full bar, but I wish they had more beers on tap. They do have a solid bottle selection, but I prefer drafts and they only have six, with only 2-3 crafts. 

The service is nice and the ambiance is casual. The place is a bit cramped at times, but is good for groups of 2-4. You can find parking nearby usually without too much trouble. The price point here is about right, no qualms there. I'll be back as squirrel hill only has a few bars restaurants similar to MAG.",newamerican
1326,5.0,kT9SuRVTapbDgFGMcg1Rqg,"Came across this place just walking down Murray ave looking for a place to eat. Didn't check yelp beforehand but was surprised to see this place is not more highly rated. We came on a Saturday night so we expected the wait to be pretty bad but it was only ~20 minutes. 

The servers and greeter were all super friendly and courteous. I got the brisket sandwich and my wife go the crab cake sandwich which were both amazingly delicious. She had also gotten a French onion soup which I'm usually not a fan of, but I tried it and just had to order another one for myself. Oh and the sweet potato fries were very crispy and fresh as well. You can get it for just an extra dollar with your entree.",newamerican
1327,4.0,geVM8YqBzb_8kXR2Z0YsCA,"Nice ambience.  Parking on the street so a little limited.  Old building nicely redone on the interior. First class.

We were eating vegan that day and they had some options.  These were delicious but I have to deduct a star for portion size.

Plus the dessert we ordered to ensure we left full was very nondescript and lacked good flavor.  The cheesecake.

Maybe if we had ordered the fried chicken daily special we would have been happier.",newamerican
1328,1.0,geVM8YqBzb_8kXR2Z0YsCA,"Well ... We have been here more than 30 times.
We used to call to find out when a certain chef was on duty.
Otherwise it was a MAJOR ROLL OF THE DICE.
Then that chef quit.
We didn't return for about a year ...
So, we were in the area for other business and decided to stop in and see how they were making out.
Well ... Not good!
Ordered the Crab eggs benidict on wheat toast.
The toast came out burned (see photo) ...
Listen ... I've burned toast many of times ...
But I didn't server it, I threw it away.
This toast was burned on one side and not toasted on the other ???
How do you take a piece of totally burned toast and then add the eggs and other topping on top????
With this kind of mentality, the main question is what else are they doing back in that kitchen that you don't know about?!?!?!
The Breakfast for (2) two of these Eggs benidict and (2) two coffees with tip came to $48.00.

At any rate, the service was good from Elisa.
This place has GREAT POTENTIAL...
HIRE A CHEF!",newamerican
1329,5.0,geVM8YqBzb_8kXR2Z0YsCA,"This restaurant is usually in my top 10 list of places to brunch. The benedicts are always wonderful. You just can't go wrong. This time, I only ordered the stuffed pepper soup and was pleasantly surprised at how much soup they put in a cup. The soup had a more peppery flair to it but I enjoyed it. Will continue to visit this establishment over and over again.",newamerican
1330,5.0,geVM8YqBzb_8kXR2Z0YsCA,"I was surprised to see several negative reviews.  Our experience was pretty good, but it was at a non-busy time during Sunday brunch.  We got there around 1 and there were plenty of open seats.  The service wasn't super quick, but wasn't too bad.  We got the Brussel sprouts, chicken and biscuits and the  1/2 order of peach stuffed French Toast.  All were perfectly cooked and excellent tasting.   Sprouts were perfectly made and crispy with some sweet honey on them.  Chicken biscuits was a great take on the original with a friend chicken breast, sausage gravy on a very tasty biscuit.  And the French toast was wonderful.  We will be back!",newamerican
1331,2.0,geVM8YqBzb_8kXR2Z0YsCA,"We want to love this place.  It's so cute and the menu is great and they have a nice outdoor seating area.  This is the second time we've tried their Brunch and been totally underwhelmed by the service and the food.  

In all fairness, my fiancé tried the same dish twice (the Smoked Salmon Belly with potatoes, green beans, and egg) and realized that she really didn't like it the first time either.  Here's why.  They don't ""clean"" the fish so you end up with these rubbery, thick pieces of wet salmon skin mixed in with your salmon.  It's very unappetizing.  I tried the Benedict with smoked salmon and a side of potatoes and it was good.

Our server was younger and didn't seem to have much experience.  She was absent a lot and not very attentive when she was there as she forgot to bring waters after two requests and then had no reaction whatsoever when we pointed out the salmon skin issue.  That was a real letdown because we were not rude about it all and it was obvious we left a lot of the dish uneaten.  An apology would have been appropriate.",newamerican
1332,5.0,wcA-pfNAmxRJC9N2IcJX3w,"Honestly, I didn't know that this cafe existed when I went to Mattress Factory for the first time--SO glad to have found this gem! 

The service was quick and kind. The food was fantastic. The atmosphere is perfect. I'll be sure to add this to all of my museum visits in the future and you should too!",newamerican
1333,4.0,wcA-pfNAmxRJC9N2IcJX3w,"Glad to have this cafe option. Prices are very reasonable and menu items offer something for everyone. Staff were very nice but service is a bit slow (not the staff, just the process for preparing the orders when the cafe is busy). 

We had an everything bagel with salmon spread and salami sandwich, presentation came out great for both, portion size was good, and taste wise they were solid but not particularly remarkable.",newamerican
